2018-05-16 16:46:49,185 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:325 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$539c367a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-16 16:46:49,388 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:325 - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$9cae6c98] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-16 16:46:50,033 [main] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer:89 - Tomcat initialized with port(s): 8080 (http)
2018-05-16 16:46:50,046 [main] INFO  org.apache.catalina.core.StandardService:179 - Starting service [Tomcat]
2018-05-16 16:46:50,047 [main] INFO  org.apache.catalina.core.StandardEngine:179 - Starting Servlet Engine: Apache Tomcat/8.5.15
2018-05-16 16:46:50,159 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]:179 - Initializing Spring embedded WebApplicationContext
2018-05-16 16:46:50,160 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader:276 - Root WebApplicationContext: initialization completed in 3112 ms
2018-05-16 16:46:50,768 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean:190 - Mapping servlet: 'statViewServlet' to [/druid/*]
2018-05-16 16:46:50,770 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean:190 - Mapping servlet: 'dispatcherServlet' to [/]
2018-05-16 16:46:50,773 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean:258 - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-05-16 16:46:50,774 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean:258 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-05-16 16:46:50,774 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean:258 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-05-16 16:46:50,774 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean:258 - Mapping filter: 'requestContextFilter' to: [/*]
2018-05-16 16:46:50,775 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean:271 - Mapping filter: 'webStatFilter' to urls: [/*]
